review_id,visit_id,review
6468,1824,Titre de l'avis : Une expérience formidable à l'Hôpital Maisonneuve-Rosemont !J'ai récemment été traité pour une leucémie à l'Hôpital Maisonneuve-Rosemont et …
6469,3218,Agréablement surpris de l’accueil et de l’empressement du personnel à m’aider ayant de la difficulté à marcher.Le technicien (M. Blier) qui m’a fait passer la première partie de l’examen …
6470,5095,Je devais déposer un prélèvement au laboratoire et puisque les renseignements sont inexistants j’ai dû tourner en rond un bon moment. Les indications sont tellement mal faites! Pourquoi faire simple quand on peut faire compliqué!?
6471,2755,"Pour ce qui est de la propreté et de l’entretien on repassera. Je suis aller visiter ma belle-mère à cet endroit et j’ai fait attention à tout ce que je touchais. Il y avait des déchets partout, par terre, sur les rebords de fenêtre et même …"
6472,2763,6.70$ pour un bon repas chaud... et avoir les services d'une infirmière d'une gentillesse extraordinaire ...Wow
6473,5729,J’attend long des heures…..
6474,7628,Belle équipe...sauf qu'on vieilli et qu'on gèle dedans
6475,7806,Dans l'ensemble c'est bon.
6476,4977,Le personnel est très attentionné
6477,1089,N'importe quoi cet hôpital.
6478,7879,Mais c'est normal
6479,1472,J'aime beaucoup Hôpital Maisonneuve-Rosemont
6480,6040,Personnel dévoué
6481,7110,Très mauvais service!!
6482,9397,merci au Dr Mabon
6483,9632,Très bonne hôpital
6484,6785,Services Super Hot !!!
6485,8785,Bien
6486,8556,Tres compatissant
6487,6458,Excellent
6488,6898,À l'écoute des patients
6489,7832,La vert hopital
6490,4611,Just Merci.
6491,4100,Endroit choatique
6492,5216,Meilleures opthamolgue
6493,5566,"On remercie ma femme et moi toute l'équipe de néphrologie, l'équipe des urgences. Bon travail et bon courage. 🙏🙏🙏🙏🙏"
6494,4297,"I was afraid after saw all the bad reviews but I still decided to come, my experience is excellent.The waiting time is only 4 hours, the staffs, nurses and doctors are very …"
6495,6751,"Hands down the worst place ever I’ve been in my life. Waited 16h for the staff to get mad at me for asking medical papers and didn’t do anything else than to be rude. Horrible service, horrible place. Honestly, try to get some actual …"
6496,4721,The nurse heckled me for 15 min because my ankle sprain and possible osteochondral lesion is not a valid reason to come to the hospital. I wanted an MRI. Bad service.
6497,9046,Hôpital quand même vieillot mais avec du personnel très compétent qui font du très bon travail
6498,6099,Titre de l'avis : Une expérience formidable à l'Hôpital Maisonneuve-Rosemont !J'ai récemment été traité pour une leucémie à l'Hôpital Maisonneuve-Rosemont et …
6499,2435,Agréablement surpris de l’accueil et de l’empressement du personnel à m’aider ayant de la difficulté à marcher.Le technicien (M. Blier) qui m’a fait passer la première partie de l’examen …
6500,4056,Je devais déposer un prélèvement au laboratoire et puisque les renseignements sont inexistants j’ai dû tourner en rond un bon moment. Les indications sont tellement mal faites! Pourquoi faire simple quand on peut faire compliqué!?
6501,9675,"Pour ce qui est de la propreté et de l’entretien on repassera. Je suis aller visiter ma belle-mère à cet endroit et j’ai fait attention à tout ce que je touchais. Il y avait des déchets partout, par terre, sur les rebords de fenêtre et même …"
6502,9197,6.70$ pour un bon repas chaud... et avoir les services d'une infirmière d'une gentillesse extraordinaire ...Wow
6503,5315,J’attend long des heures…..
6504,4786,Belle équipe...sauf qu'on vieilli et qu'on gèle dedans
6505,7049,Dans l'ensemble c'est bon.
6506,9688,Le personnel est très attentionné
6507,5887,"Thank you to the nurses, technologists, ER docs, and the urology team for the highest quality care for me when I had my severe infection. …"
6508,3404,"The really, really took great care of me and the Dr's are amazing they really gave me the resources and didn't judge me.Great hospital to go to honestly."
6509,3504,"I had a really good experience at this hospital , I have trouble breathing and the doctor from clinic asked me to do CT scan my lung at this hospital. The hopital gave me an appointment very fast ( they called me at 10 am and gave me an …"
6510,7392,Always an awful experience at this hospital. I always end up waiting for at least 3 hours for scheduled appointments. I have waited up to 8 hours. No consideration of anyone’s time. Their system is complete garbage.
6511,4574,"Emergency room must be the worse making an 85 year old man wait 16 hours ! And leaving after 24 hours...Today, 6 years later we had an appointment his glucome it's took 4.5.hours just …"
6512,7477,Today 29 of December 2024 at 4:00am  waited 9 hours and nothing… worst hospital!I was in pain all night there everybody went through but not me…  never again!Gus
6513,3807,"Does anyone know how to reach someone in a room?I know the room number, but cant reach receptionist, tried calling 12 times since yesterday and spent over 3 hours on hold..."
6514,4085,"Having had several family members treated here, it’s a decent hospital with strong practice  in Ophtamology and Nephrology."
6515,2774,"wait more than 10 hours in the waiting room with pain, bleeding and covid only to be told ""go home and take anything to get better"" disgusting health service, incompetent doctors who leave you waiting for hours and hours even though they see that you have a bullet in the head"
6516,7964,Really bad hospital in emergency I came yesterday Friday at 5pm and I stay all night long waiting for that the doctor can call me but I’m still here Saturday at 2pm and I’m so tired of waiting I’m living without a doctor call 😡🤬
6517,2406,Was a little worried after reading the reviews but our experience was not like what is described below. Staff were courteous and respectful towards us and guided us to where we needed to go. We were seen in a good amount of time ( 3.5 hours …
6518,5931,My doctor sent out 2 request for a surgeon to see me 1 in may the 2nd in July now the 3rd  one in Late August. Big mistake ti chose this hospital.ok we are October 8 still waiting for the call .
6519,2325,"You would think a hospital built so recently would be designed to be easy to navigate, but this one is weirdly confusing. …"
6520,2515,"Dr. Tondreau in CRID is amazing! I have seen her several times now for this one health issue we're working on figuring out, and each time she has taken the time to clearly explain what she is doing and why she is taking the actions she is …"
6521,3678,"I’ve been waiting for ear surgery for a tumour on the inside of my ear. I was told I was going to have surgery in the month of January 2023, it’s now July 14 2023. This all started in October of 2022. Staff doesn’t help whatsoever. Go private even though it’s slightly costly"
6522,4797,"This hospital is horrendous … my wife was 6 weeks pregnant and in so much pain, they made her wait over 15 hours because they didn’t take the pain she was in serious enough and it ended up being one of her fallopian tubes had burst and she needed surgery right away. So be aware for the pregnant women in pain don’t go to this hospital."
6523,8722,Terrible experience. My wife had a bad cut at work. She waited at least 12 hours in triage to receive treatment. They just ridiculously washed her swelling finger. She had to wait for accident report for too long. They do not care if she …
6524,4760,"Had my baby in there and I really felt at home, the nurses are adorable and super attentive also 10/10 for the doctors and food. I really enjoy my stay at the hospital."
6525,2037,"Quick to triage. All staff were extremely nice and able to accommodate English speaking / French language-limitations. From security to doctors, nurses, receptionist- all exceptional service, especially considering extra pressures they have been under."
6526,2184,"If I could give this hospital 0 stars, then I would. Went to the emergency part of this hospital. Some of the nurses and nurses aid working there were kind of rude, especially when they found out my French wasn’t good. The hospital isn’t …"
6527,4275,Hôpital quand même vieillot mais avec du personnel très compétent qui font du très bon travail
6528,4303,Titre de l'avis : Une expérience formidable à l'Hôpital Maisonneuve-Rosemont !J'ai récemment été traité pour une leucémie à l'Hôpital Maisonneuve-Rosemont et …
6529,5968,Agréablement surpris de l’accueil et de l’empressement du personnel à m’aider ayant de la difficulté à marcher.Le technicien (M. Blier) qui m’a fait passer la première partie de l’examen …
6530,2986,Je devais déposer un prélèvement au laboratoire et puisque les renseignements sont inexistants j’ai dû tourner en rond un bon moment. Les indications sont tellement mal faites! Pourquoi faire simple quand on peut faire compliqué!?
6531,9266,"Pour ce qui est de la propreté et de l’entretien on repassera. Je suis aller visiter ma belle-mère à cet endroit et j’ai fait attention à tout ce que je touchais. Il y avait des déchets partout, par terre, sur les rebords de fenêtre et même …"
6532,7065,6.70$ pour un bon repas chaud... et avoir les services d'une infirmière d'une gentillesse extraordinaire ...Wow
6533,6719,J’attend long des heures…..
6534,9864,Belle équipe...sauf qu'on vieilli et qu'on gèle dedans
6535,8262,Dans l'ensemble c'est bon.
6536,9054,Le personnel est très attentionné
6537,5917,"Probably the worst experience of my life at the emergency room. First of all, the conditions are terrible. The nurses/staff members are super unkind and rude. They REFUSE to speak ENGLISH and the wait time is ridiculously long (over …"
6538,4788,Terrible hospital. I only came here because it’s the closest from my place.I personally think they need to improve the way they proceed with different …
6539,3965,"I thanks the hospital and all the professionals for their services, but for emergencies I found a new PRIVATE medical clinic close by that doesn't require long waiting time to receive help. Clinique MD Directe at 5151 Jean-Talon Est is my …"
6540,4723,Parking is a disaster.   Too much volume and nobody is managing the flow etc.
6541,7157,Blue wing. went there for an emergency detached retina. appointment at 11:50 got there at 10:50  and registered and was all set by 11. waited till 2:30 to see a nurse who put drops in my eye. then waited till 4:30 and was told there was a …
6542,1525,"I had an absolutely horrible experience here. Blue section, orthopedics. I don't really know French and they were truly horrible about it. An intake clerk who spoke English fine enough made me wait an hour for someone English to come speak …"
6543,2680,"Addendum a year later:  Something bad seems to have happened at the emergency department, I don't know what.  Maybe the effect of the pandemic.  Only go there if you have no other choice.   Anyway the quality of care has plummeted. …"
6544,9613,"Worst hospital, the nurse was right next to my grand father and told him it was the end of his life. Why would you say that in front of the patient!! It makes them lose so much hope. They have no respect and the nurses almost killed him twice by doing mistakes. I wish we could switch hospitals."
6545,7225,An excellent hospital ... I gave birth to both my babies there and the staff was excellent ... had to got to emergency for my 3 yr old who had a hard time breathing and within minutes he was taken charge of ... very efficient. The pediatric …
6546,7373,"Extremely long wait times (over 8 hours every single visit). Some of the staff members are rude and lazy. No customer service or guidance or any indications on turns or time before consultations. Waiting room is cold, ugly and doesn't even …"
6547,7689,"In ER I did blood test and waiting for 2.5 hours for the result. No one can imagine what happened, the nurse told me that something was wrong and they lost my blood! I have to take another blood test and wait again. It is 2:59 am. I came in …"
6548,5805,"The worst service possible. What I saw there is that even if you're dying, you need to convince them that you're dying. You'll meet there people waiting for 10, 12, 15 hours (!!!), others fainting and still are not taken seriously. It's …"
6549,9265,"It seems that triage (Christian) was tainted by racism and mostly annoyance due to their very busy day, shoving people away that came for help to them based on ;side effects of an examination performed by the health system and …"
6550,9023,I went last week and it was a horrible experience... they isolated me in a room for covid with sick people coming in and out for hours.. they never thought about getting me out of that room ( even tho I was negative) . After 14 hour of …
6551,5564,If I can give this place 0 stars I would.  My 1 year old daughter had a seizure and 911 automatically brought her to Maisonneuve because it was the closest available hospital. Once we were dropped off I was automatically put into COVID …
6552,5443,I went today for an echo. the tech a lady didn’t want to wast her time (my uterus is tipped back so they need to use another way an ultrasound wand) she pressed so hard that I am still in pain 12 hours later. Worst hospital ever not the first worst experience there!!!!!
6553,6213,"One of the worst, if not the worst hospital. Sadly my father was brought to emergency there several times and he died there. We watched over him in emergency and intensive care 24 hours a day. He was allergic to tomatoes,  dairy, eggs. He …"
6554,9791,"Multiple times I've had an appointment with a rheumatologist, after they have confirmed on phone. I go there and my name isn't on the list. …"
6555,6410,"I don’t understand all the negative reviews, i had an electric saw accident and 2 months worth of followups for my injury and at every step - from reception to emergency to plastic surgeon absolutely everyone i talked to or interacted with …"
6556,2576,"Doctors and nurses have lost that part that makes us human, they come to the patient without wanting to explain what they are going to do and the family member is a hindrance to them, to whom they do not owe anything. explanation, that's …"
6557,6675,Hôpital quand même vieillot mais avec du personnel très compétent qui font du très bon travail
6558,6786,Titre de l'avis : Une expérience formidable à l'Hôpital Maisonneuve-Rosemont !J'ai récemment été traité pour une leucémie à l'Hôpital Maisonneuve-Rosemont et …
6559,2936,Agréablement surpris de l’accueil et de l’empressement du personnel à m’aider ayant de la difficulté à marcher.Le technicien (M. Blier) qui m’a fait passer la première partie de l’examen …
6560,9736,Je devais déposer un prélèvement au laboratoire et puisque les renseignements sont inexistants j’ai dû tourner en rond un bon moment. Les indications sont tellement mal faites! Pourquoi faire simple quand on peut faire compliqué!?
6561,2571,"Pour ce qui est de la propreté et de l’entretien on repassera. Je suis aller visiter ma belle-mère à cet endroit et j’ai fait attention à tout ce que je touchais. Il y avait des déchets partout, par terre, sur les rebords de fenêtre et même …"
6562,6345,6.70$ pour un bon repas chaud... et avoir les services d'une infirmière d'une gentillesse extraordinaire ...Wow
6563,9821,J’attend long des heures…..
6564,6493,Belle équipe...sauf qu'on vieilli et qu'on gèle dedans
6565,9880,Dans l'ensemble c'est bon.
6566,9625,Le personnel est très attentionné
6567,4112,Rememberance day my dad 97 was taken to Rosemont hospital with very low blood pressure. Less than 24 hours later they wanted to place him in the covid section. What a humaine way to get rid of elderly people and collect government monies.
6568,7778,"First of all i respect everyone who works in healthcare and for all the hard work they do. Went there for surgery. Took all my info, changed into gown, stuck a needle in me, and waited for hours to have surgery get cancelled last minute. …"
6569,5807,Patient requires a translator at all times to understand the care that is being provided and to give proper consent to care. The translator went home for the day and came back the next but was refused at the door. He's not a visitor. He's a …
6570,8066,"Terrible organization, no functional bathroom. Nobody can give you a time frame at the emergency section for the wait. Doc is calling one name every 2 hours. Many many left since it's do long, been here 14 hours so far and still didn't get …"
6571,8058,The worst experience in the emergency room. The receptionist was so rude when found out we can't speak French. You go to McDonald and they are bilingual.  But in a hospital they refuse to speak in English. It is same with the nurses. Their behavior is indecorous!
6572,1652,"My husband just got hospitalized for appendicitis at HMR. I don’t have enough words to say how empathic, sweet, knowledgeable, nice, patient and accommodating all the staff was, from nurses to surgeons. Knowing how hard these people work and how long their hours are, I would give 10 stars on 5 if I could. Many thanks to the HMR team."
6573,2249,Why do you call people and book appointments if you don't have enough doctors? And why the staffs are so rude? I was only expecting common sense and manner
6574,1648,"If I could give zero stars I would. We arrived at around 11pm with an ambulance. Passed triage and here we are 12 hours later without a doctor. In the meantime, a man that clearly had cardiac issues waited for ten hours before passing away …"
6575,5613,"Did blood test, took 3 hours for results.Did CT scan, took 3hrs for resultsGot my eyes checked... Waited 3 hrs for results. They said that everything was …"
6576,6400,"Sorry abt my grammar first.I just wanna give them five star cause i had a labor in December, 202. The dr and nurses are so super friendly and helpful, they come right away when i need it …"
6577,8931,The experience I've had at this hospital is nothing less than stellar.  My Mother has been seeing various doctors for all of her serious medical needs here since the beginning of 2019.  She was operated on twice and had a long hospital stay …
6578,5383,Terrible vine a las 11 de la mañana para que atendieran a mi bébé y eran las 4:30 de la tarde cuando se digno alguien a vernos.. para indicar examen y seguir esperando.. Que decepcionada del sistema de salud...
6579,9289,Horrible experience the nurses was talking about the patients and laughing
6580,2715,"This place suffers all the issues of the health system in Quebec. The list of ridiculous actions, behaviours, wait times, and protocols remind one of a third world nation. Imagine being prescribed a CT scan but you have to wait 6-8 hrs for …"
6581,3785,We waited 7 hrs with our 2 year old who needed stitches. 7 HRS and then another hour in the doctors office before a dr came to see us. According to them every other person that was there before AND AFTER us had priority over a 2 yr old. On …
6582,9858,"Wasted 9 hours and a half of my life because the hospital doesn't have the balls to tell you they don't have enough doctors. They'd rather keep quiet and make you waste a whole day. Had to go cuz I need to eat and sleep too, you know? Never …"
6583,4423,I just came back after waiting almost 5 hours -didn’t see a doctor was in so much pain and had my newborn at home.I had one kind nurse but tjs other two I saw treated me like filth - they are …
6584,4086,I would tell you once. Please avoid going to this hospital I would have serious allegations with this doctors. We hospitalized one of my loved ones because of cancer. We would wait hours for the doctor to come and we would wait days for …
6585,5108,Missed appointment because the staff don’t know how to direct people to the right places and no indication on clic santé + bad information on website. :( Also one nurse was extremely rude for no reason when asked for help.
6586,9995,Consistently 1 to 3 hours wait on appointments (ophthalmology). Unfortunately some rude staff members too. It baffles me how they can be so consistently late all the time on appointments.
6587,3840,Hôpital quand même vieillot mais avec du personnel très compétent qui font du très bon travail
6588,7537,Titre de l'avis : Une expérience formidable à l'Hôpital Maisonneuve-Rosemont !J'ai récemment été traité pour une leucémie à l'Hôpital Maisonneuve-Rosemont et …
6589,1896,Agréablement surpris de l’accueil et de l’empressement du personnel à m’aider ayant de la difficulté à marcher.Le technicien (M. Blier) qui m’a fait passer la première partie de l’examen …
6590,3798,Je devais déposer un prélèvement au laboratoire et puisque les renseignements sont inexistants j’ai dû tourner en rond un bon moment. Les indications sont tellement mal faites! Pourquoi faire simple quand on peut faire compliqué!?
6591,7867,"Pour ce qui est de la propreté et de l’entretien on repassera. Je suis aller visiter ma belle-mère à cet endroit et j’ai fait attention à tout ce que je touchais. Il y avait des déchets partout, par terre, sur les rebords de fenêtre et même …"
6592,2723,6.70$ pour un bon repas chaud... et avoir les services d'une infirmière d'une gentillesse extraordinaire ...Wow
6593,9958,J’attend long des heures…..
6594,1860,Belle équipe...sauf qu'on vieilli et qu'on gèle dedans
6595,5945,Dans l'ensemble c'est bon.
6596,1697,Le personnel est très attentionné
6597,5232,"Awful, awful service. Call to have stool bag changed andreplace with a new one. No one never came. Nurses and  Nurses aids are always always on their phone and talking very loud in the hallway. Worse place to be when …"
6598,6399,"I went to the emergency unit of this hospital and it was the most horrible experience. Not only were the workers/nurses extremely rude, but also after waiting 4+ hours in the doctors room to be examined, no doctor ever came.  Extremely …"
6599,4920,"I had to almost die in the waiting room before anyone would help me.Thankfully a passing paramedic had enough sense to rescue me.I'm not sure what's wrong with the staff here, but they are not happy. …"
6600,5043,Very low patient oriented staff (emergency)Not very truthfull needed a scan and was told dont worry a couple of minutes. To then wait 4hrs for it but wasnt informed i had to ask by pressing the …
6601,5332,"Overall, the team is not professional and efficient, patient isn’t taken good care of. It could because of internal system but also the quality of medical staff. Had bad experience and will never go to this hospital again."
6602,2116,"As an Anglo who speaks little or no French, I was treated with respect and kindness.  Everyone did their best to serve me in my mother tongue.  No one failed. Thank you,  You are the BEST of what the hospital system says in Quebec and how …"
6603,7467,The ophthalmology clininc lacks respect for its patiants letting people waiting for hours and hours! They are for sure understaff in terms of doctors. Appointment at 1:30pm an at 4pm i was call for the triagging! I am not sure what time …
6604,4708,Terrible service. Been waiting since 3pm it is now 6:30am and I still have yet to be seen.
6605,5033,one of the worst hospitals i have ever been to.My small baby had a fever of 38.9℃ we rushed to this hospital at 1.30 am as it was close to where we live. The worst mistake I ever did! First of all the triage nurse was acting as if she …
6606,4044,Horrible service. I tried to make an appointment for blood test and first waited for 50mins and no one picked up. At the second or third try a woman picked up the phone and made a bad attitude to people who don't speak French when I …
6607,6022,"Don't EVER go there if you are suicidal. DON'T GO THERE. If you finally meet a doctor, they'll send you home and they'll tell you to take a walk. Seriously, I'm curious to see how many people have killed themselves after going to this …"
6608,7995,"I think they are looking for patients with private insurance to treat and rip off the private insurance company of these patients, plus I think they are pumping oxygen or something into the patients waiting area to make you feel better so …"
6609,1147,Health service in Quebec is a joke.  I went to the emergency room of this hospital because blood was coming out of my mouth and I'm nearly 6 months pregnant. I got there at 2pm and waited until 1am in the morning before a doctor could see …
6610,1867,"I’ve been here for more than 15 hours waiting for a diagnosis. I came yesterday afternoon with a terrible lower back pain, I cannot walk but this is not an emergency. I am not dying, it’s true, but it’s not human at all let people waiting …"
6611,4956,One of the largest Hospitals in the island of Montreal and possibly Quebec. Worked there shortly as a security guard and saw very well and clearly there level of professionalism and excellence. The staff are knowledgable and friendly and …
6612,6575,"Imagine this, 9 month old baby crying none stop for not being able to pee from 5pm till next morning. Sitting here at the emergency and no one seemed to care. When questioned, there is only one DR. Seriously one Dr.? Why so many nurses …"
6613,7538,"Nice staff but no english spoken at all. Services and instructions all in french, to the point we missed an appointment, could not understand instructions of when, what time, and ended taking a medication by mistake.  Too bad and too sad.  We should all be treated the same no matter color or language."
6614,2517,Happy Christmas to all staff of Hospital. I appreciate the work of Dr.Akram Rahal . God recoverd my severe Myofascial pain due to his sincere treatment. My thanks God also do pray for the long life and pleasures of nice Specialist Mr.Akram Rahal.
6615,3851,I was treated for Acute Myeloid Leukemia at this hospital (AML). They had an experimental program (haploidentical transplant) that allowed me to receive stem cells from my 70 year old mother. I had no other donner available to me including …
6616,2714,i went in at 1:30am and left the next morning at 6:00 am & there was only 6 people before me!! for them to tell me that i need to book my own appointment for a ct scan at 8:30am and sent me home..when i called in the morning at 8:30 they …
6617,3927,Hôpital quand même vieillot mais avec du personnel très compétent qui font du très bon travail
6618,8090,Titre de l'avis : Une expérience formidable à l'Hôpital Maisonneuve-Rosemont !J'ai récemment été traité pour une leucémie à l'Hôpital Maisonneuve-Rosemont et …
6619,4401,Agréablement surpris de l’accueil et de l’empressement du personnel à m’aider ayant de la difficulté à marcher.Le technicien (M. Blier) qui m’a fait passer la première partie de l’examen …
6620,7762,Je devais déposer un prélèvement au laboratoire et puisque les renseignements sont inexistants j’ai dû tourner en rond un bon moment. Les indications sont tellement mal faites! Pourquoi faire simple quand on peut faire compliqué!?
6621,5178,"Pour ce qui est de la propreté et de l’entretien on repassera. Je suis aller visiter ma belle-mère à cet endroit et j’ai fait attention à tout ce que je touchais. Il y avait des déchets partout, par terre, sur les rebords de fenêtre et même …"
6622,2093,6.70$ pour un bon repas chaud... et avoir les services d'une infirmière d'une gentillesse extraordinaire ...Wow
6623,4994,J’attend long des heures…..
6624,8095,Belle équipe...sauf qu'on vieilli et qu'on gèle dedans
6625,2917,Dans l'ensemble c'est bon.
6626,7806,Le personnel est très attentionné
6627,1375,"Worst hospital emergency I have ever been and I travelled a lot around the world in hospitals!!  Arrived with my sick child of 3,5 years old with bleeding eye , swollen tonsils 39C fever and ear infection and waited to be seen from 5.30pm …"
6628,6841,"Dumbest hospital ever go they're on Wednesday at the ER with my right hand and wrist swollen to a whole different level nurse doesn't even bother to look touch it or ask me any specific questions at all,it tells me to come back Thursday at …"
6629,9235,PESIMO servicio de urgencias y si es el caso que no tengas carta maladie super costoso 2 horas / 1000 dolares te hacen examenes sin sentido solo por facturar y la atencion no es detallada en mi caso accidente con embarazo de 7 meses y …
6630,9098,worst place to give birth!!! On our last day the doctor gave us the all okay to go home at 8am!!! It's now almost 12 pm and still no social worker to allows us to go home!!! We are exsausted we got less then 3 hours of sleep not there fault but still some comapassion would be nice. Last time I come here!!!
6631,1328,This is a great hospital for pregnant women. I had a wonderful experience. Thank you for taking care of me and my baby
6632,8233,"I expected more... had to wait 11 hrs! 11 hours... on a rainy Sunday, and only few people. 11 hours... I couldn't move due to back injury that made me unable to walk on my left leg nor sit bc the sciatica nerve was pinched. A few other …"
6633,5786,"GARE- clinic :-Once you get an appointment, this Gare clinic is best. Everything is available in one  place for pregnancies, which needs more assessments & care Excellent 👌"
6634,1492,"I have no words for the experience thus far; my daughter is 11 weeks pregnant and spotting, suffice to say how nerve wracking and distressing the situation is to begin with, it's now 3 hours that we are here and of course I'm not …"
6635,3706,Quiero agradecer la atención de todo el personal 🤗 y claro mas ala enfermera Rebeca super linda con todos los que fuimos 🤗 hasta unas galletitas nos regalaron muchas gracias....
6636,5791,"Waited at the hospital for several hours due to terrible abdominal pain. I have a medical condition which is has a risk of torsion. Apparently, it was not urgent enough; there was an estimate of 10 hrs to see a doctor even after the wait. …"
6637,4070,"I have been waiting for more than an 11 hours for attention and they have not taking care of my case, also I requested the attention in English and they denied to do so!"
6638,9520,"Too bad unable to give a zero, worst experience, no one cares, if you're not at death's door, you're told your fine and to just go home. Don't get sick, you won't be taken care of, especially in this place. Avoid at all costs"
6639,8500,"My wife gave birth to our son at HMR. The staff was absolutely fantastic. Helpful, knowledgeable, polite, humane. I wholeheartedly recommend it to all couples."
6640,4199,"Just leave this for now, will give more exclusive details after i get to see doctor. Only 2 hours in …"
6641,3186,"A massive hospital but well organized. Staffs are very friendly and helpful, even some of them don't speak English well but they still try their best to help. There are many aged people who help you with the directions, locations, and informations. That's great!"
6642,9810,"Worst hospital. No words. It's been 6-7 times my boyfriend goes there for the same reason, they never found out what he has. They told him someone will call him for an apointment with a specialist, they also never called. Honestly, they are really incompetents."
6643,3262,"OK not sure about the Emergancy area but i had the best experience you could wish for. I had Mohs sergery done and reading reviews, on top of being an anglophone, i was ready for a bit of a struggle. I experienced the nicest staff that …"
6644,1553,"After waiting for hours in the waiting room, I had to wait again for an hour in the consultation room. She left after 3mins telling me she will give me tylenol for constant repeating headaches."
6645,9579,The worst hospital you can ever go to. Not only racist but they talk to you so rudely and never give you the proper information. Come here if you want to die.
6646,9568,"Worst hospital I’ve ever been to. Came in an ambulance because I had an asthma attack, they had a nurse do a test on me then sent me to the waiting room. Waited to see a doctor for hours. I came in around 9pm left the hospital at 5am without seeing a nurse or a doctor"
6647,3924,Hôpital quand même vieillot mais avec du personnel très compétent qui font du très bon travail
6648,7802,Titre de l'avis : Une expérience formidable à l'Hôpital Maisonneuve-Rosemont !J'ai récemment été traité pour une leucémie à l'Hôpital Maisonneuve-Rosemont et …
6649,4065,Agréablement surpris de l’accueil et de l’empressement du personnel à m’aider ayant de la difficulté à marcher.Le technicien (M. Blier) qui m’a fait passer la première partie de l’examen …
6650,7242,Je devais déposer un prélèvement au laboratoire et puisque les renseignements sont inexistants j’ai dû tourner en rond un bon moment. Les indications sont tellement mal faites! Pourquoi faire simple quand on peut faire compliqué!?
6651,8637,"Pour ce qui est de la propreté et de l’entretien on repassera. Je suis aller visiter ma belle-mère à cet endroit et j’ai fait attention à tout ce que je touchais. Il y avait des déchets partout, par terre, sur les rebords de fenêtre et même …"
6652,7179,6.70$ pour un bon repas chaud... et avoir les services d'une infirmière d'une gentillesse extraordinaire ...Wow
6653,6724,J’attend long des heures…..
6654,1241,Belle équipe...sauf qu'on vieilli et qu'on gèle dedans
6655,4455,Dans l'ensemble c'est bon.
6656,1236,Le personnel est très attentionné
6657,3654,"Phone conversation with an employee of collection centre(Tests/ANALYSES / PRÉLÈVEMENTS) - Can I do a  in your clinic. Answer: I dont Know I have no list in front of me.                               Well, it is very sais that employee of the customer support does not know what product/service he/she is supporting"
6658,3881,"Very bad service. Had an appointment at 1pm and did not get call even after 3pm. Doctors don't know a thing. After all the waiting time they told me they will call me on a next appointment with no answers, terrible."
6659,3056,The staff are kind but the waiting time is just too long. I suggest going to another hospital if possible.
6660,3905,Reglez vos machines a parking
6661,8823,Probably one of the worst hospital in Montreal went there a few times and everytime I was either for to wait for hours even though there was little patients waiting at the ER or sent back home cause they had to many people. The staff doesn't care about helping you and the service given is horrible they are so rude and unorganised.
6662,9627,"Good service. Don’t know why there are some comments from anglos saying that you won’t be served in English, try going Ontario or any anglo province in Canada and try to be served in French to see if you will find anybody in this …"
6663,6348,"Oftalmologie ,I came to check out my eyes.they take control over social distancing and again the covid 19."
6664,8106,"Really slow service 10h of wait time twice in the same week not normal at least the second time they opened a screen where they mentioned wait time would be 10h, first time no information on display. I think the system could be more efficient."
6665,4272,The best experince ..the staf is very nice and very helpfull .everything is going so perfect .good food.good docters.good nurses.good treatment.good guidence.
6666,2733,All the time i have been served at this hospital from the nurses to the doctors even the volunteers. Everyone maded sure i was as confortable as i could. A really 5 stars Hospital.
6667,6732,Wow it's incredibleVery very long wait timeI came To the hospital for an emergency case  from 18:00 till 5:00 am next day i …
6668,6258,"I have Dr appointment .at 1 .. 3 hr later ...don't want to do an scan ,they  said  next visit ... wondering for 15 min Dr how much they are charging for doing exactly nothing 🤔"
6669,1185,"we waited for 2 hours for an appointment, and he never arrived at the hospital. I had to wait for for 2 months for the appointment.No respect for patients. …"
6670,1232,website difficult to navigate (no english option)
6671,5299,"Staff are rude. One of then was asking me what “ do you want” ,then when i was telling him what was wrong with me, he did an exhausted face and left.Don’t go there. They don’t care about their patients."
6672,1428,pediatric nurses and doctors are all amazing.. polite and very friendly.. one of the nurse was singing to calm my little one ♥️
6673,8593,"Super organized. Fast appointments with specialists, top of the line expertise.  Nothing but great things to say.  One exception THE FOOD. 🤢"
6674,2112,No a/c for patients who have been operated and for new mothers. 50 degrés plus for sick people who can’t move
6675,8113,The emergency service is the worst EVER!!!! They have even forgotten about my husband's medications
6676,6783,"I delivered my first child here.Great staff, very friendly, helpful, patient, and knowledgable. 25% of the staff I dealt with don't speak English, FYI."
6677,6928,Hôpital quand même vieillot mais avec du personnel très compétent qui font du très bon travail
6678,3565,Titre de l'avis : Une expérience formidable à l'Hôpital Maisonneuve-Rosemont !J'ai récemment été traité pour une leucémie à l'Hôpital Maisonneuve-Rosemont et …
6679,4726,Agréablement surpris de l’accueil et de l’empressement du personnel à m’aider ayant de la difficulté à marcher.Le technicien (M. Blier) qui m’a fait passer la première partie de l’examen …
6680,8336,Je devais déposer un prélèvement au laboratoire et puisque les renseignements sont inexistants j’ai dû tourner en rond un bon moment. Les indications sont tellement mal faites! Pourquoi faire simple quand on peut faire compliqué!?
